"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label"	"definition"	"usage"	"label-nl"	"definition-nl"	"usageNote-nl"	"label-en"	"definition-en"	"usageNote-en"	"equivalent"	"subclass"	"subclass1"	"sameAs"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"Package"	""	"OSLO-Levelofgeometry"	"{DCB08184-6F83-48b0-A90A-DFC78EA153A1}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/"	"levelofgeometry"	"http://www.w3.org/2002/07/owl#Ontology"	""	""	""	""	""
"CLASS"	"OSLO-Levelofgeometry"	"BT3_Afsluiting_Gesloten_AFS"	"{A51C10B5-E0DB-433e-B00C-07C17883DBF2}"	""	""	""	""	"BT3_Afsluiting_Gesloten_AFS"	"Een gedetailleerde steekkaart die de geometrische voorstelling, meetcriteria, voorwaarden,... en andere aspecten bevat. De details kunnen gevonden worden in de Topgrafische legende conform GRB."	"Topografische legende : https://docs.wegenenverkeer.be/Templates%20&%20Legendeboek/"	"BT3_Afsluiting_Gesloten_AFS"	"Een gedetailleerde steekkaart die de geometrische voorstelling, meetcriteria, voorwaarden,... en andere aspecten bevat. De details kunnen gevonden worden in de Topgrafische legende conform GRB."	"Topografische legende : https://docs.wegenenverkeer.be/Templates%20&%20Legendeboek/"	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#"	"BT3_Afsluiting_Gesloten_AFS"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3Dlijn"	""	""
"CLASS"	"OSLO-Levelofgeometry"	"BT6_Proef"	"{0CF0E2AA-036D-49c5-B24A-00CBC2134B6F}"	""	""	""	""	"BT6_Proef"	"Een gedetailleerde steekkaart die de geometrische voorstelling, meetcriteria, voorwaarden,... en andere aspecten bevat. De details kunnen gevonden worden in de Topgrafische legende conform GRB."	"Topografische legende : https://docs.wegenenverkeer.be/Templates%20&%20Legendeboek/"	"BT6_Proef"	"Een gedetailleerde steekkaart die de geometrische voorstelling, meetcriteria, voorwaarden,... en andere aspecten bevat. De details kunnen gevonden worden in de Topgrafische legende conform GRB."	"Topografische legende : https://docs.wegenenverkeer.be/Templates%20&%20Legendeboek/"	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#"	"BT6_Proef"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3DPolygoon, https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3Dlijn, https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3Dpunt"	""	""
"CLASS"	"OSLO-Levelofgeometry"	"BT1_Onderbouw_Fundering"	"{3C4C8F53-5A53-4038-9B81-DA2CA669C657}"	""	""	""	""	"BT1_Onderbouw_Fundering"	"Een gedetailleerde steekkaart die de geometrische voorstelling, meetcriteria, voorwaarden,... en andere aspecten bevat. De details kunnen gevonden worden in de Topgrafische legende conform GRB."	"Topografische legende : https://docs.wegenenverkeer.be/Templates%20&%20Legendeboek/"	"BT1_Onderbouw_Fundering"	"Een gedetailleerde steekkaart die de geometrische voorstelling, meetcriteria, voorwaarden,... en andere aspecten bevat. De details kunnen gevonden worden in de Topgrafische legende conform GRB."	"Topografische legende : https://docs.wegenenverkeer.be/Templates%20&%20Legendeboek/"	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#"	"BT1_Onderbouw_Fundering"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3DPolygoon"	""	""
"CLASS"	"OSLO-Levelofgeometry"	"BT3_Portiek_WSM2"	"{59763B21-7CC6-477d-A19B-8AD287E59035}"	""	""	""	""	"BT3_Portiek_WSM2"	"Een gedetailleerde steekkaart die de geometrische voorstelling, meetcriteria, voorwaarden,... en andere aspecten bevat. De details kunnen gevonden worden in de Topgrafische legende conform GRB."	"Topografische legende : https://docs.wegenenverkeer.be/Templates%20&%20Legendeboek/"	"BT3_Portiek_WSM2"	"Een gedetailleerde steekkaart die de geometrische voorstelling, meetcriteria, voorwaarden,... en andere aspecten bevat. De details kunnen gevonden worden in de Topgrafische legende conform GRB."	"Topografische legende : https://docs.wegenenverkeer.be/Templates%20&%20Legendeboek/"	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#"	"BT3_Portiek_WSM2"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3DPolygoon, https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3Dlijn"	""	""
"CLASS"	"OSLO-Levelofgeometry"	"BT7_Wildwaarschuwing_Detectie"	"{70F6CF8F-70B0-4a5b-843B-3338221ADE50}"	""	""	""	""	"BT7_Wildwaarschuwing_Detectie"	"Een gedetailleerde steekkaart die de geometrische voorstelling, meetcriteria, voorwaarden,... en andere aspecten bevat. De details kunnen gevonden worden in de Topgrafische legende conform GRB."	"Topografische legende : https://docs.wegenenverkeer.be/Templates%20&%20Legendeboek/"	"BT7_Wildwaarschuwing_Detectie"	"Een gedetailleerde steekkaart die de geometrische voorstelling, meetcriteria, voorwaarden,... en andere aspecten bevat. De details kunnen gevonden worden in de Topgrafische legende conform GRB."	"Topografische legende : https://docs.wegenenverkeer.be/Templates%20&%20Legendeboek/"	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#"	"BT7_Wildwaarschuwing_Detectie"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3Dpunt, https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3Dlijn, https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3DPolygoon"	""	""
"CLASS"	"OSLO-Levelofgeometry"	"BT7_Signalisatie_Plaatsnaambord_WPI11"	"{A129CEF2-C931-48df-BC12-97AB3A5F7DEA}"	""	""	""	""	"BT7_Signalisatie_Plaatsnaambord_WPI11"	"Een gedetailleerde steekkaart die de geometrische voorstelling, meetcriteria, voorwaarden,... en andere aspecten bevat. De details kunnen gevonden worden in de Topgrafische legende conform GRB."	"Topografische legende : https://docs.wegenenverkeer.be/Templates%20&%20Legendeboek/"	"BT7_Signalisatie_Plaatsnaambord_WPI11"	"Een gedetailleerde steekkaart die de geometrische voorstelling, meetcriteria, voorwaarden,... en andere aspecten bevat. De details kunnen gevonden worden in de Topgrafische legende conform GRB."	"Topografische legende : https://docs.wegenenverkeer.be/Templates%20&%20Legendeboek/"	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#"	"BT7_Signalisatie_Plaatsnaambord_WPI11"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3Dpunt, https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3DPolygoon, https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3Dlijn"	""	""
"CLASS"	"OSLO-Levelofgeometry"	"BT8_Houtkant_Bos"	"{CE29BD9E-DB85-496b-A1F1-DEF7105EE934}"	""	""	""	""	"BT8_Houtkant_Bos"	"Een gedetailleerde steekkaart die de geometrische voorstelling, meetcriteria, voorwaarden,... en andere aspecten bevat. De details kunnen gevonden worden in de Topgrafische legende conform GRB."	"Topografische legende : https://docs.wegenenverkeer.be/Templates%20&%20Legendeboek/"	"BT8_Houtkant_Bos"	"Een gedetailleerde steekkaart die de geometrische voorstelling, meetcriteria, voorwaarden,... en andere aspecten bevat. De details kunnen gevonden worden in de Topgrafische legende conform GRB."	"Topografische legende : https://docs.wegenenverkeer.be/Templates%20&%20Legendeboek/"	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#"	"BT8_Houtkant_Bos"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3DPolygoon, https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3Dlijn"	""	""
"CLASS"	"OSLO-Levelofgeometry"	"BT5_Stortdraad"	"{E0065C98-E9F1-459a-942A-FF3DEE2003F2}"	""	""	""	""	"BT5_Stortdraad"	"Een gedetailleerde steekkaart die de geometrische voorstelling, meetcriteria, voorwaarden,... en andere aspecten bevat. De details kunnen gevonden worden in de Topgrafische legende conform GRB."	"Topografische legende : https://docs.wegenenverkeer.be/Templates%20&%20Legendeboek/"	"BT5_Stortdraad"	"Een gedetailleerde steekkaart die de geometrische voorstelling, meetcriteria, voorwaarden,... en andere aspecten bevat. De details kunnen gevonden worden in de Topgrafische legende conform GRB."	"Topografische legende : https://docs.wegenenverkeer.be/Templates%20&%20Legendeboek/"	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#"	"BT5_Stortdraad"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3DPolygoon, https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3Dlijn"	""	""
"CLASS"	"OSLO-Levelofgeometry"	"BT7_Signalisatie_Wegwijzer_WPI11"	"{E57E33CC-F291-41db-926C-A98085AE6730}"	""	""	""	""	"BT7_Signalisatie_Wegwijzer_WPI11"	"Een gedetailleerde steekkaart die de geometrische voorstelling, meetcriteria, voorwaarden,... en andere aspecten bevat. De details kunnen gevonden worden in de Topgrafische legende conform GRB."	"Topografische legende : https://docs.wegenenverkeer.be/Templates%20&%20Legendeboek/"	"BT7_Signalisatie_Wegwijzer_WPI11"	"Een gedetailleerde steekkaart die de geometrische voorstelling, meetcriteria, voorwaarden,... en andere aspecten bevat. De details kunnen gevonden worden in de Topgrafische legende conform GRB."	"Topografische legende : https://docs.wegenenverkeer.be/Templates%20&%20Legendeboek/"	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#"	"BT7_Signalisatie_Wegwijzer_WPI11"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3DPolygoon, https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3Dpunt, https://wegenenverkeer-test.data.vlaanderen.be/ns/levelofgeometry#3Dlijn"	""	""
