"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label"	"definition"	"usage"	"label-nl"	"definition-nl"	"usageNote-nl"	"label-en"	"definition-en"	"usageNote-en"	"equivalent"	"subclass"	"subclass1"	"sameAs"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"CLASS"	"OSLO-Melding"	"Eigenschap"	"{2C8F6332-45C9-4cf1-96B8-FF89A7B2A35E}"	""	""	""	""	"Eigenschap"	"De klasse voor het beschrijven van de data velden waaruit een dataset bestaat."	""	"Eigenschap"	"De klasse voor het beschrijven van de data velden waaruit een dataset bestaat."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/melding#"	"Eigenschap"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Melding"	"Dataset"	"{9BA52DF7-00E1-4b5a-A28F-E8A2793C40D1}"	""	""	""	""	"Dataset"	""	""	"Dataset"	"TODO"	""	""	""	""	""	""	""	""	"true"	"http://purl.org/dc/dcmitype/"	"Dataset"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Melding"	"TijdToestand"	"{357C8EB9-764B-4042-88CD-EE77C6949721}"	""	""	""	""	"TijdToestand"	""	""	"TijdToestand"	"TODO"	""	""	""	""	""	""	""	""	"true"	"http://www.w3.org/ns/oa#"	"TimeState"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Melding"	"Meldingsobject"	"{CC7D7C28-3327-46ae-9E45-47A375F6DC9C}"	""	""	""	""	"Meldingsobject"	"Het Meldingsobject identificeert een resource,een specifiek deel van een resource,een bepaalde representatie van een resource of een combinatie hiervan welke gebruikt wordt binnen de Melding."	""	"Meldingsobject"	"Het Meldingsobject identificeert een resource,een specifiek deel van een resource,een bepaalde representatie van een resource of een combinatie hiervan welke gebruikt wordt binnen de Melding."	""	""	""	""	""	"http://www.w3.org/ns/oa#SpecificResource"	""	""	"false"	"https://data.vlaanderen.be/ns/melding#"	"Meldingsobject"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Melding"	"Melding"	"{C2156FC8-6D0E-451b-8545-D18E858A4597}"	""	""	""	""	"Melding"	"Beschrijft de melding van een probleem of een vaststelling die mogelijks aanleiding geeft tot een actie van de overheid."	"Een melding kan gebruikt worden voor vaststellingen in de echte wereld,bijvoorbeeld het melden van een put in de weg of sluikstort,of voor het melden van fouten of onvolledigheden in digitale gegevensbronnen."	"Melding"	"Beschrijft de melding van een probleem of een vaststelling die mogelijks aanleiding geeft tot een actie van de overheid."	"Een melding kan gebruikt worden voor vaststellingen in de echte wereld,bijvoorbeeld het melden van een put in de weg of sluikstort,of voor het melden van fouten of onvolledigheden in digitale gegevensbronnen."	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/melding#"	"Melding"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"connector"	""	"eigenschap"	"{20E73520-E567-4fb0-B061-2CA18A0541BD}"	""	"MeldingsobjectAttribuut"	"{5FFDD362-FE15-49b9-9010-9DA7D6D9DDFD}"	"Eigenschap"	"eigenschap"	"Verwijst naar de Eigenschap die deel uitmaakt van een bepaalde Dataset."	""	"eigenschap"	"Verwijst naar de Eigenschap die deel uitmaakt van een bepaalde Dataset."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/melding#"	"eigenschap"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"https://data.vlaanderen.be/ns/melding#Eigenschap"	""	""	""
"connector"	""	"indiener"	"{324B04AE-AD3D-40dc-AF91-9D519AF2CE13}"	""	"Melding"	"{C2156FC8-6D0E-451b-8545-D18E858A4597}"	"Agent"	"indiener"	"Agent die de Melding heeft aangemaakt en/of ingediend."	""	"indiener"	"Agent die de Melding heeft aangemaakt en/of ingediend."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/melding#"	"indiener"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"https://data.vlaanderen.be/ns/melding#Melding"	"http://purl.org/dc/terms/Agent"	""	"1"	"1"
"connector"	""	"behandelaar"	"{79D3D9C5-A32C-4f29-857B-9A83C9193320}"	""	"Melding"	"{C2156FC8-6D0E-451b-8545-D18E858A4597}"	"Agent"	"behandelaar"	"Agent die werd aangewezen om de melding en/of het meldingsobject op te volgen en af te handelen."	""	"behandelaar"	"Agent die werd aangewezen om de melding en/of het meldingsobject op te volgen en af te handelen."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/melding#"	"behandelaar"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://purl.org/dc/terms/Agent"	""	"1"	"1"
"connector"	""	"bronhouder"	"{193239AB-DB7E-453c-BE54-A1DFE5F09951}"	""	"Meldingsobject"	"{CC7D7C28-3327-46ae-9E45-47A375F6DC9C}"	"Organisatie"	"bronhouder"	"De bronhouder is verantwoordelijk voor het opnemen van gegevens in de dataset en het bewaken van de kwaliteit daarvan."	""	"bronhouder"	"De bronhouder is verantwoordelijk voor het opnemen van gegevens in de dataset en het bewaken van de kwaliteit daarvan."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/melding#"	"bronhouder"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/ns/org#Organization"	""	""	""
"connector"	""	"mogelijkeWaarden"	"{F118C092-3B82-4c8b-A253-5721FEBB8CA6}"	""	"Eigenschap"	"{2C8F6332-45C9-4cf1-96B8-FF89A7B2A35E}"	"Concept"	"mogelijke waarden"	"Associeert de Eigenschap met een exhaustieve lijst aan mogelijk waarden (bv. een codelijst)."	"Het is aangeraden de mogelijke waarden voor te stellen als een skos:ConceptScheme (https://www.w3.org/TR/skos-primer/)"	"mogelijke waarden"	"Associeert de Eigenschap met een exhaustieve lijst aan mogelijk waarden (bv. een codelijst)."	"Het is aangeraden de mogelijke waarden voor te stellen als een skos:ConceptScheme (https://www.w3.org/TR/skos-primer/)"	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/melding#"	"mogelijkeWaarden"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"https://data.vlaanderen.be/ns/melding#Eigenschap"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"0"	"*"
