"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label"	"definition"	"usage"	"label-nl"	"definition-nl"	"usageNote-nl"	"label-en"	"definition-en"	"usageNote-en"	"equivalent"	"subclass"	"subclass1"	"sameAs"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"Package"	""	"Begraafplaatsen"	"{00CED88C-EC29-4e33-BB00-567CB2E2E24C}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"https://data.vlaanderen.be/ns/openbaardomein/"	"begraafplaats"	"http://www.w3.org/2002/07/owl#Ontology"	""	""	""	""	""
"CLASS"	"Model"	"Deel"	"{F8E30B7C-476D-46ae-9A6A-60BEE33D3EBF}"	"FysiekObject"	""	""	""	"Deel"	"Homogeen gedeelte van het aardoppervlak, met een gelijkaardige hoofdfunctie en fysiek voorkomen."	""	"Deel"	"Homogeen gedeelte van het aardoppervlak, met een gelijkaardige hoofdfunctie en fysiek voorkomen."	""	""	""	""	""	""	""	""	"true"	"https://data.vlaanderen.be/ns/openbaardomein#"	"Deel"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/openbaardomein#FysiekObject"	""	""
"CLASS"	"Model"	"Element"	"{A8C3620F-8AC9-4df1-8B9A-838A9043531F}"	"FysiekObject"	""	""	""	"Element"	"Afzonderlijk te onderscheiden element dat ofwel direct of indirect bevestigd is aan het aardoppervlak."	""	"Element"	"Afzonderlijk te onderscheiden element dat ofwel direct of indirect bevestigd is aan het aardoppervlak."	""	""	""	""	""	""	""	""	"true"	"https://data.vlaanderen.be/ns/openbaardomein#"	"Element"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/openbaardomein#FysiekObject"	""	""
"CLASS"	"Terreindeel"	"Terreindeel"	"{34A125BB-C0F7-46de-8AEB-7D14EB4DB6C0}"	"Deel"	""	""	""	"Terreindeel"	"Gedeelte van het aardoppervlak, met een gelijkaardige functie, dat geen deel uitmaakt van 'waterdeel'"	""	"Terreindeel"	"Gedeelte van het aardoppervlak, met een gelijkaardige functie, dat geen deel uitmaakt van 'waterdeel'"	""	""	""	""	""	""	""	""	"true"	"https://data.vlaanderen.be/ns/openbaardomein/terreindeel#"	"Terreindeel"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/openbaardomein#Deel"	""	""
"CLASS"	"Begraafplaatsen"	"BegraafplaatsRij"	"{4DB06479-2F7B-4a9f-B6E2-B3F8E5F5898D}"	"Terreindeel"	""	""	""	"Begraafplaats rij"	"Een rij is een verzameling graven van hetzelfde type. Een rij ligt typisch volledig binnen een bepaald blok. "	""	"Begraafplaats rij"	"Een rij is een verzameling graven van hetzelfde type. Een rij ligt typisch volledig binnen een bepaald blok. "	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/openbaardomein/begraafplaats#"	"BegraafplaatsRij"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/openbaardomein/terreindeel#Terreindeel"	""	""
"CLASS"	"Begraafplaatsen"	"Graf"	"{D73530FA-9602-48b5-B8E4-1731700429C7}"	"Element"	""	""	""	"Graf"	"Plaats waar iemand begraven ligt."	"Naar GRB-skeletoptie groen- en begraafplaatsenbeheer: BPG1 Grafrand (afgeleid)"	"Graf"	"Plaats waar iemand begraven ligt."	"Naar GRB-skeletoptie groen- en begraafplaatsenbeheer: BPG1 Grafrand (afgeleid)"	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/openbaardomein/begraafplaats#"	"Graf"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/openbaardomein#Element"	""	""
"CLASS"	"Begraafplaatsen"	"Columbarium"	"{3DD9FE84-1D40-4a75-A743-C9392DD33EA3}"	"Element"	""	""	""	"Columbarium"	"Een columbarium is een muur met nissen waarin urnen geplaatst worden."	"Naar GRB-skeletoptie groen- en begraafplaatsenbeheer - BPU1: Columbarium"	"Columbarium"	"Een columbarium is een muur met nissen waarin urnen geplaatst worden."	"Naar GRB-skeletoptie groen- en begraafplaatsenbeheer - BPU1: Columbarium"	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/openbaardomein/begraafplaats#"	"Columbarium"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/openbaardomein#Element"	""	""
"CLASS"	"Begraafplaatsen"	"Urnenveld"	"{D0B65369-7843-4a53-BD3B-E0B9B860BA2A}"	"Element"	""	""	""	"Urnenveld"	"Een urnenveld is een constructie in of op de grond met nissen waarin urnen geplaatst worden."	"Naar GRB-skeletoptie groen- en begraafplaatsenbeheer - BPU2: Urnenveld"	"Urnenveld"	"Een urnenveld is een constructie in of op de grond met nissen waarin urnen geplaatst worden."	"Naar GRB-skeletoptie groen- en begraafplaatsenbeheer - BPU2: Urnenveld"	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/openbaardomein/begraafplaats#"	"Urnenveld"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/openbaardomein#Element"	""	""
"CLASS"	"Begraafplaatsen"	"Strooiweide"	"{1D911D0E-D0E2-4357-A09D-C2409A6405B0}"	"Terreindeel"	""	""	""	"Strooiweide"	"Plaats, meestal grasperkje, op het kerkhof waar assen van overledenen uitgestrooid worden."	""	"Strooiweide"	"Plaats, meestal grasperkje, op het kerkhof waar assen van overledenen uitgestrooid worden."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/openbaardomein/begraafplaats#"	"Strooiweide"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/openbaardomein/terreindeel#Terreindeel"	""	""
"ENUMERATION"	"Codelijsten"	"Graftypes"	"{77A5DDBE-8FDD-401c-8AF6-63DFD164538A}"	""	""	""	""	"Graftypes"	"Types graven."	""	"Graftypes"	"Types graven."	""	""	""	""	""	""	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
