"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label"	"definition"	"usage"	"label-nl"	"definition-nl"	"usageNote-nl"	"label-en"	"definition-en"	"usageNote-en"	"equivalent"	"subclass"	"subclass1"	"sameAs"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"Package"	""	"OnbegroeidVoorkomen"	"{E01A65DD-0D1F-4e38-9B40-48D4CE252AC4}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"https://data.vlaanderen.be/ns/openbaardomein/"	"onbegroeidvoorkomen"	"http://www.w3.org/2002/07/owl#Ontology"	""	""	""	""	""
"CLASS"	"OnbegroeidVoorkomen"	"Schors"	"{3E8105A2-FDB5-4047-9127-7FC74B96A6A1}"	"AndereVerhardingen"	""	""	""	"Schors"	"Bedekking bestaande uit mengsel van schors (gefragmenteerde boomschors)"	"Cf.  GRB-skeletoptie groen- en begraafplaatsenbeheer: WSV1101: schors"	"Schors"	"Bedekking bestaande uit mengsel van schors (gefragmenteerde boomschors)"	"Cf.  GRB-skeletoptie groen- en begraafplaatsenbeheer: WSV1101: schors"	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/openbaardomein/onbegroeidvoorkomen#"	"Schors"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/openbaardomein/onbegroeidvoorkomen#AndereVerhardingen"	""	""
"CLASS"	"OnbegroeidVoorkomen"	"GeslotenKunststofverharding"	"{C4F27435-1B12-4b0c-BF5F-A167A24EF766}"	"AndereVerhardingen"	""	""	""	"Gesloten kunststofverharding"	"Kunststofverharding die over de totale oppervlakte in één continue laag werd aangebracht."	"Bv. atletiekpistes"	"Gesloten kunststofverharding"	"Kunststofverharding die over de totale oppervlakte in één continue laag werd aangebracht."	"Bv. atletiekpistes"	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/openbaardomein/onbegroeidvoorkomen#"	"GeslotenKunststofverharding"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/openbaardomein/onbegroeidvoorkomen#AndereVerhardingen"	""	""
"CLASS"	"OnbegroeidVoorkomen"	"TegelsMetGroenvoeg"	"{EF809658-E9F0-46ec-B250-EFAB22F3B012}"	"AndereVerhardingen"	""	""	""	"Tegels met groenvoeg"	""	""	"Tegels met groenvoeg"	"TODO"	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/openbaardomein/onbegroeidvoorkomen#"	"TegelsMetGroenvoeg"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/openbaardomein/onbegroeidvoorkomen#AndereVerhardingen"	""	""
"CLASS"	"OnbegroeidVoorkomen"	"Grindgazon"	"{FFF6BADC-D54D-4879-AA2B-E0F29151E69E}"	"AndereVerhardingen"	""	""	""	"Grindgazon"	"Gazontype specifiek op een gestabiliseerde ondergrond."	""	"Grindgazon"	"Gazontype specifiek op een gestabiliseerde ondergrond."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/openbaardomein/onbegroeidvoorkomen#"	"Grindgazon"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/openbaardomein/onbegroeidvoorkomen#AndereVerhardingen"	""	""
"CLASS"	"OnbegroeidVoorkomen"	"Kunstgras"	"{6BF15144-BEBB-42d9-8921-4318C801AB32}"	"AndereVerhardingen"	""	""	""	"Kunstgras"	"Bedekking bestaande uit synthetisch materiaal, met de bedoeling om natuurlijk gras te imiteren."	""	"Kunstgras"	"Bedekking bestaande uit synthetisch materiaal, met de bedoeling om natuurlijk gras te imiteren."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/openbaardomein/onbegroeidvoorkomen#"	"Kunstgras"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/openbaardomein/onbegroeidvoorkomen#AndereVerhardingen"	""	""
"CLASS"	"OnbegroeidVoorkomen"	"Zand"	"{406A22E7-F489-499a-953B-62D16793AB7F}"	"AndereVerhardingen"	""	""	""	"Zand"	"Bedekkingstype bestaande uit aangevoerd zand (Natuurlijk zand bestaat uit zuiver kwarts in een fractie 0-2 mm)"	""	"Zand"	"Bedekkingstype bestaande uit aangevoerd zand (Natuurlijk zand bestaat uit zuiver kwarts in een fractie 0-2 mm)"	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/openbaardomein/onbegroeidvoorkomen#"	"Zand"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/openbaardomein/onbegroeidvoorkomen#AndereVerhardingen"	""	""
"CLASS"	"OnbegroeidVoorkomen"	"SteenslagRolgrind"	"{A92CE2DC-DA36-42ca-B1D8-0C1BFEE0405D}"	"AndereVerhardingen"	""	""	""	"Steenslag rolgrind"	"Bedekking van een onverharde zone die opgebouwd is uit een niet-gecompacteerde groep van individuele componenten die voldoen aan de volgende specificaties: losse steenslag, behalve dolomiet, afgeronde en onregelmatige vorm en onregelmatig verband."	""	"Steenslag rolgrind"	"Bedekking van een onverharde zone die opgebouwd is uit een niet-gecompacteerde groep van individuele componenten die voldoen aan de volgende specificaties: losse steenslag, behalve dolomiet, afgeronde en onregelmatige vorm en onregelmatig verband."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/openbaardomein/onbegroeidvoorkomen#"	"SteenslagRolgrind"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/openbaardomein/onbegroeidvoorkomen#AndereVerhardingen"	""	""
"CLASS"	"OnbegroeidVoorkomen"	"Schelpen"	"{BAC984BA-E911-47f2-81B9-8E30066BAF0E}"	"AndereVerhardingen"	""	""	""	"Schelpen"	"Bedekking van een onverharde zone die opgebouwd is uit een niet-gecompacteerde groep van individuele componenten die voldoen aan de volgende specificaties: hoofdbestanddeel schelpen, onregelmatige vorm en onregelmatig verband."	""	"Schelpen"	"Bedekking van een onverharde zone die opgebouwd is uit een niet-gecompacteerde groep van individuele componenten die voldoen aan de volgende specificaties: hoofdbestanddeel schelpen, onregelmatige vorm en onregelmatig verband."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/openbaardomein/onbegroeidvoorkomen#"	"Schelpen"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/openbaardomein/onbegroeidvoorkomen#AndereVerhardingen"	""	""
"CLASS"	"OnbegroeidVoorkomen"	"RubberenMattenTegels"	"{7D8778BF-2927-46c3-9D56-208E29A835D9}"	"AndereVerhardingen"	""	""	""	"Rubberen matten tegels"	"Verharding bestaande uit afzonderlijke elementen kunststofverharding."	"Cf. GRB-skeletoptie groen- en begraafplaatsenbeheer: WSV1103: rubberen matten of tegels."	"Rubberen matten tegels"	"Verharding bestaande uit afzonderlijke elementen kunststofverharding."	"Cf. GRB-skeletoptie groen- en begraafplaatsenbeheer: WSV1103: rubberen matten of tegels."	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/openbaardomein/onbegroeidvoorkomen#"	"RubberenMattenTegels"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/openbaardomein/onbegroeidvoorkomen#AndereVerhardingen"	""	""
