"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label"	"definition"	"usage"	"label-nl"	"definition-nl"	"usageNote-nl"	"label-en"	"definition-en"	"usageNote-en"	"equivalent"	"subclass"	"subclass1"	"sameAs"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"Package"	""	"OSLO-Adres"	"{E7001A87-5DA3-45fc-A660-C50A30792EE7}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"https://data.vlaanderen.be/ns/"	"adres"	"http://www.w3.org/2002/07/owl#Ontology"	""	""	""	""	""
"CLASS"	"OSLO-Generiek"	"Plaats"	"{B1E933D2-3FF9-4109-928A-16EDAE853ECA}"	""	""	""	""	"Locatie"	"Een ruimtelijk gebied of benoemde plaats."	""	"Locatie"	"Een ruimtelijk gebied of benoemde plaats."	""	""	""	""	""	""	""	""	"true"	"http://purl.org/dc/terms/"	"Location"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Generiek"	"AdministratieveEenheid"	"{7A48F2DE-9C2A-4364-A402-606A8E161E8F}"	"Plaats"	""	""	""	"Administratieve Eenheid"	"Bestuurlijke eenheid waar een lidstaat rechtsbevoegdheid heeft en/of uitoefent, in het kader van lokaal, regionaal of nationaal bestuur."	""	"Administratieve Eenheid"	"Bestuurlijke eenheid waar een lidstaat rechtsbevoegdheid heeft en/of uitoefent, in het kader van lokaal, regionaal of nationaal bestuur."	""	""	""	""	""	""	""	""	"true"	"https://data.vlaanderen.be/ns/generiek#"	"AdministratieveEenheid"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://purl.org/dc/terms/Location"	""	""
"CLASS"	"OSLO-Bestuur"	"Bestuurseenheid"	"{ECB46738-5508-4dec-818E-36E966737C78}"	""	""	""	""	"Bestuurseenheid"	"Publieke, bestuurlijke organisatie verbonden aan een territoriaal omschreven gebied met bepaalde verantwoordelijkheden waarbinnen het bestuurshandelingen kan stellen."	""	"Bestuurseenheid"	"Publieke, bestuurlijke organisatie verbonden aan een territoriaal omschreven gebied met bepaalde verantwoordelijkheden waarbinnen het bestuurshandelingen kan stellen."	""	"Administrative Unit"	"Public, governing organization associated with a territorially defined area and with certain domains in which it can govern."	""	""	""	""	""	"true"	"https://data.vlaanderen.be/ns/bestuur#"	"Bestuurseenheid"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://data.europa.eu/m8g/PublicOrganisation"	""	""
"DATATYPE"	"OSLO-Generiek"	"GeografischeNaam"	"{B899427A-8A87-4a36-A9C9-E8DEB0B2E2C1}"	""	""	""	""	""	""	""	"TODO"	"TODO"	""	""	""	""	""	""	""	""	"true"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#"	"langString"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"DATATYPE"	"OSLO-Generiek"	"GeografischePositie"	"{A0FDB7A1-5DE2-4976-A27B-19A8E42EA473}"	""	""	""	""	"Geografische Positie"	"Geografische positie aangegeven dmv een punt."	" "	"Geografische Positie"	"Geografische positie aangegeven dmv een punt."	" "	""	""	""	""	""	""	""	"true"	"https://data.vlaanderen.be/ns/generiek#"	"GeografischePositie"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"ENUMERATION"	"OSLO-Adres"	"Locatorniveauwaarde"	"{88E66D06-62DB-4bdf-8DCB-D1C23208A683}"	""	""	""	""	""	""	""	"TODO"	"TODO"	""	""	""	""	""	""	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"DATATYPE"	"OSLO-Adres"	"Adreslocator"	"{80C62F70-B773-4585-B8B1-34969D168E8A}"	""	""	""	""	"Adreslocator"	"Menselijk leesbare aanduiding of naam die een gebruiker of applicatie toelaat om het adres te onderscheiden van naburige adressen in de straat, de administratieve eenheid etc waarin het adres ligt."	" "	"Adreslocator"	"Menselijk leesbare aanduiding of naam die een gebruiker of applicatie toelaat om het adres te onderscheiden van naburige adressen in de straat, de administratieve eenheid etc waarin het adres ligt."	" "	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/adres#"	"Adreslocator"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"ENUMERATION"	"OSLO-Adres"	"Locatienaamtype"	"{D74E1C39-4AB6-4cd6-8868-15896628D339}"	""	""	""	""	""	""	""	"TODO"	"TODO"	""	""	""	""	""	""	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"ENUMERATION"	"OSLO-Adres"	"Locatieaanduidingtype"	"{489BE893-9EDF-421a-80F8-47700C984D27}"	""	""	""	""	""	""	""	"TODO"	"TODO"	""	""	""	""	""	""	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
