"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label"	"definition"	"usage"	"ap-label-nl"	"ap-definition-nl"	"ap-usageNote-nl"	"ap-codelist"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"Package"	""	"OSLO-Dossier"	"{D5D7F91E-66F1-406d-BB4D-0E743419F8D5}"	""	""	""	""	""	""	""	""	""	""	""	""	"https://data.vlaanderen.be/ns/"	"dossier"	"http://www.w3.org/2002/07/owl#Ontology"	""	""	""	""	""
"CLASS"	"OSLO-Generiek"	"Agent"	"{9373B7C5-B37B-4c94-A47B-44AC43F34274}"	""	""	""	""	"Agent"	"Iemand die of iets dat kan handelen of een effect kan teweeg brengen."	""	"Agent"	"Iemand die of iets dat kan handelen of een effect kan teweeg brengen."	""	""	"true"	"http://www.w3.org/ns/prov#"	"Agent"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Generiek"	"Object"	"{9D971D20-1AD5-47f5-B100-B510C218BB50}"	""	""	""	""	"Object"	"Entiteit waarvan alle entiteiten zijn afgeleid."	""	"Object"	"Entiteit waarvan alle entiteiten zijn afgeleid."	""	""	"true"	"http://www.w3.org/ns/prov#"	"Entity"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Besluit"	"Besluit"	"{7E507387-B954-4522-A77C-61DB8BA1D9F2}"	"Stuk"	""	""	""	"Besluit"	"Authentieke schriftelijke neerslag van een beslissing van een bestuursorgaan. Deze beslissing houdt een rechtshandeling in waarbij sprake is van een beoogd rechtsgevolg."	""	"Besluit"	"Authentieke schriftelijke neerslag van een beslissing van een bestuursorgaan. Deze beslissing houdt een rechtshandeling in waarbij sprake is van een beoogd rechtsgevolg."	""	""	"true"	"http://data.vlaanderen.be/ns/besluit#"	"Besluit"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://dbpedia.org/ontology/Document, https://data.vlaanderen.be/ns/wetgeving#LegaleVerschijningsvorm, https://data.vlaanderen.be/ns/generiek#FormeelKader, https://data.vlaanderen.be/ns/dossier#Stuk"	""	""
"CLASS"	"OSLO-Dossier"	"Zaak"	"{98601A02-4176-4134-86AB-806EC689CC86}"	"Eenheid van werk"	""	""	""	"Zaak"	"Een samenhangende hoeveelheid werk met een aanleiding en een beoogd resultaat."	""	"Zaak"	"Een samenhangende hoeveelheid werk met een aanleiding en een beoogd resultaat."	""	""	"true"	"http://dbpedia.org/ontology/"	"Case"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://dbpedia.org/ontology/UnitOfWork"	""	""
"CLASS"	"OSLO-Dossier"	"Publieke Dienstverlening"	"{746BD67D-3554-440a-A040-0C094E49ED30}"	"Zaak"	""	""	""	"Publieke Dienstverlening"	"Een Dienstverlening is een geheel van verplichte of optioneel uitgevoerde of uitvoerbare acties door of in naam van een organisatie."	""	"Publieke Dienstverlening"	"Een Dienstverlening is een geheel van verplichte of optioneel uitgevoerde of uitvoerbare acties door of in naam van een organisatie."	""	""	"true"	"http://purl.org/vocab/cpsv#"	"PublicService"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://dbpedia.org/ontology/Case"	""	""
"CLASS"	"OSLO-Dossier"	"Procedurestap"	"{F071893C-4559-48b9-926C-BB17776116C8}"	"Eenheid van werk"	""	""	""	"Procedurestap"	"Een procedurestap is het geheel aan werk gedaan binnen een specifiek chronologisch, logisch, organisatorisch of wettelijk bepaald onderdeel van een procedure."	""	"Procedurestap"	"Een procedurestap is het geheel aan werk gedaan binnen een specifiek chronologisch, logisch, organisatorisch of wettelijk bepaald onderdeel van een procedure."	""	""	"false"	"https://data.vlaanderen.be/ns/dossier#"	"Procedurestap"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://dbpedia.org/ontology/UnitOfWork"	""	""
"CLASS"	"OSLO-Dossier"	"Representatie"	"{68F61635-5503-4abd-922E-4A7A990600BF}"	""	""	""	""	"Representatie"	"Een representatie is een bepaalde weergave van een stuk(onderdeel)."	""	"Representatie"	"Een representatie is een bepaalde weergave van een stuk(onderdeel)."	""	""	"true"	"http://www.w3.org/ns/dcat#"	"Distribution"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Dossier"	"Dossier"	"{D2D2B682-C96B-490a-9929-5F9C6CBAADD3}"	"Collectie"	""	""	""	"Dossier"	"Samenhangend geheel van stukken die betrekking hebben op een bepaalde zaak. "	""	"Dossier"	"Samenhangend geheel van stukken die betrekking hebben op een bepaalde zaak. "	""	""	"false"	"https://data.vlaanderen.be/ns/dossier#"	"Dossier"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://www.w3.org/ns/prov#Collection"	""	""
"CLASS"	"OSLO-Dossier"	"Participatie"	"{CF186676-229E-4c5b-807B-473FF8D5C204}"	""	""	""	""	"Participatie"	"Deelname aan een activiteit door een agent."	""	"Participatie"	"Deelname aan een activiteit door een agent."	""	""	"true"	"http://data.europa.eu/m8g/"	"Participation"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
