"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label"	"definition"	"usage"	"label-nl"	"definition-nl"	"usageNote-nl"	"label-en"	"definition-en"	"usageNote-en"	"equivalent"	"subclass"	"subclass1"	"sameAs"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"Package"	""	"OSLO-Generiek"	"{5C299A4A-5C3D-40e3-861B-550F7140CBE8}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"https://data.vlaanderen.be/ns/"	"generiek"	"http://www.w3.org/2002/07/owl#Ontology"	""	""	""	""	""
"DATATYPE"	"OSLO-Generiek"	"Tijdschema"	"{13BE4818-6FEE-4ec3-A1FE-CD2A0CB4ABCE}"	""	""	""	""	"Tijdschema"	""	""	"Tijdschema"	"TODO"	""	""	""	""	""	""	""	""	"true"	"https://schema.org/"	"Schedule"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Generiek"	"Gebeurtenis"	"{73917980-C1BD-4580-97A6-6F15D4855293}"	""	""	""	""	"Gebeurtenis"	""	""	"Gebeurtenis"	"TODO"	""	""	""	""	""	""	""	""	"true"	"https://schema.org/"	"Event"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"DATATYPE"	"OSLO-Generiek"	"Periode"	"{93F18FD8-E3A0-4586-A346-A961206578AC}"	""	""	""	""	"Periode"	""	""	"Periode"	"TODO"	""	""	""	""	""	""	""	""	"true"	"http://data.europa.eu/m8g/"	"PeriodOfTime"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"DATATYPE"	"OSLO-Generiek"	"StandaardEenheid"	"{B408968B-97B7-44ff-9995-5378F1199A5A}"	""	""	""	""	"Standaard Eenheid"	"Eenheid vastgelegd door een standaardiserende organisatie."	""	"Standaard Eenheid"	"Eenheid vastgelegd door een standaardiserende organisatie."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/generiek#"	"StandaardEenheid"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"DATATYPE"	"OSLO-Generiek"	"Getal"	"{BEDCC40F-95B8-4c0c-B1BC-9F858E8B2E02}"	""	""	""	""	"Getal"	""	""	"Getal"	"TODO"	""	""	""	""	""	""	""	""	"true"	"https://schema.org/"	"Number"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"DATATYPE"	"OSLO-Generiek"	"KwantitatieveWaarde"	"{DEB39093-5D16-4b0a-A7D6-9C1341E16851}"	""	""	""	""	"Kwantitatieve Waarde"	""	""	"Kwantitatieve Waarde"	"TODO"	""	""	""	""	""	""	""	""	"true"	"https://schema.org/"	"QuantitativeValue"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Generiek"	"Gemeente"	"{3BA32ED0-ED12-41ec-B26D-F44C0E5CD4FB}"	""	""	""	""	"Gemeente"	"Officiële administratieve zone van het Belgisch grondgebied. De gemeente is het kleinste administratieve deel van het Belgisch grondgebied waarvan de grenzen enkel door de wetgever kunnen worden gewijzigd."	""	"Gemeente"	"Officiële administratieve zone van het Belgisch grondgebied. De gemeente is het kleinste administratieve deel van het Belgisch grondgebied waarvan de grenzen enkel door de wetgever kunnen worden gewijzigd."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/generiek#"	"Gemeente"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://www.w3.org/ns/prov#Entity"	""	""
"ENUMERATION"	"OSLO-Generiek"	"VerticaleReferentieWaarde"	"{699AE7F6-C6B9-4256-B2A4-EC55C7B254DF}"	""	""	""	""	""	"TODO"	"TODO"	"TODO"	"TODO"	"TODO"	""	""	""	""	""	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"ENUMERATION"	"OSLO-Generiek"	"HorizontaleReferentieWaarde"	"{841DB4B7-111A-48af-9EB4-FEEB248A9437}"	""	""	""	""	""	"TODO"	"TODO"	"TODO"	"TODO"	"TODO"	""	""	""	""	""	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
