"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label"	"definition"	"usage"	"label-nl"	"definition-nl"	"usageNote-nl"	"label-en"	"definition-en"	"usageNote-en"	"equivalent"	"subclass"	"subclass1"	"sameAs"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"Package"	""	"OSLO-Implementatieelement"	"{599EAB0C-A3F7-4224-B03C-5EFD38F0A65C}"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/"	"implementatieelement"	"http://www.w3.org/2002/07/owl#Ontology"	""	""	""	""	""
"ENUMERATION"	"OSLO-Implementatieelement"	"KlAIMToestand"	"{B660858D-225E-4313-A2A1-664AFD652A5F}"	""	""	""	""	"AIM toestand"	"Keuzelijst met fasen uit de levenscyclus van een object om de toestand op een moment mee vast te leggen."	""	"AIM toestand"	"Keuzelijst met fasen uit de levenscyclus van een object om de toestand op een moment mee vast te leggen."	""	""	""	""	""	""	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Implementatieelement"	"AIMStatus"	"{75C21F07-BAE5-412e-AD87-520DD947D510}"	""	""	""	""	"AIM Status"	"Voegt een atribuut met de status (actief/inactief) toe aan de subklasse die overerft van de abstracte."	""	"AIM Status"	"Voegt een atribuut met de status (actief/inactief) toe aan de subklasse die overerft van de abstracte."	""	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#"	"AIMStatus"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Implementatieelement"	"Derdenobject"	"{93363643-7387-49bf-B147-2D6301A30B0A}"	""	""	""	""	"Derdenobject"	"Object niet in eigendom van de assetbeheerder dat zonder verdere typering bewaard wordt om relaties met getypeerde assets te kunnen beheren."	""	"Derdenobject"	"Object niet in eigendom van de assetbeheerder dat zonder verdere typering bewaard wordt om relaties met getypeerde assets te kunnen beheren."	""	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#"	"Derdenobject"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMToestand, https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMStatus"	""	""
"CLASS"	"OSLO-Implementatieelement"	"AIMNaamObject"	"{493E85C9-60EF-4aff-9C4C-5C45D59C0E64}"	""	""	""	""	"AIM naam object"	"Abstracte als de basisklasse voor elk OTL object dat benoemd wordt met een mensleesbare identificator."	""	"AIM naam object"	"Abstracte als de basisklasse voor elk OTL object dat benoemd wordt met een mensleesbare identificator."	""	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#"	"AIMNaamObject"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMObject"	""	""
"CLASS"	"OSLO-Implementatieelement"	"Agent"	"{C6B335E1-35B1-4429-A842-CA67095E3AF5}"	""	""	""	""	"Agent"	"Iemand die of iets dat kan handelen of een effect kan teweeg brengen."	""	"Agent"	"Iemand die of iets dat kan handelen of een effect kan teweeg brengen."	""	""	""	""	""	""	""	""	"true"	"http://purl.org/dc/terms/"	"Agent"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Implementatieelement"	"DirectioneleRelatie"	"{D0C0CCF0-3B36-4e28-9BFE-74D6DE41F636}"	""	""	""	""	"Directionele relatie"	"Een abstracte die relaties groepeert waarbij de richting semantisch gedefinieerd is."	""	"Directionele relatie"	"Een abstracte die relaties groepeert waarbij de richting semantisch gedefinieerd is."	""	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#"	"DirectioneleRelatie"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#RelatieObject"	""	""
"CLASS"	"OSLO-Implementatieelement"	"AIMObject"	"{9AF587FA-A5CF-4b0c-8A23-CF75F280760F}"	""	""	""	""	"AIM object"	"Abstracte als de basisklasse voor alle uniek geïdentificeerde OTL objecten met de basiseigenschappen die elk OTL object minstens heeft."	""	"AIM object"	"Abstracte als de basisklasse voor alle uniek geïdentificeerde OTL objecten met de basiseigenschappen die elk OTL object minstens heeft."	""	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#"	"AIMObject"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMToestand, https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMStatus"	""	""
"CLASS"	"OSLO-Implementatieelement"	"RelatieObject"	"{13BBEBEB-43DF-4b91-B694-16E4EBB3938A}"	""	""	""	""	"Relatieobject"	"TODO"	""	"Relatieobject"	"TODO"	""	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#"	"RelatieObject"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMStatus"	""	""
"CLASS"	"OSLO-Implementatieelement"	"NietDirectioneleRelatie"	"{4F44E1E0-0DAD-49bc-9F19-C387074AEAE5}"	""	""	""	""	"Niet-directionele relatie"	"Een abstracte die relaties groepeert waarbij de richting semantisch niet gedefinieerd is."	""	"Niet-directionele relatie"	"Een abstracte die relaties groepeert waarbij de richting semantisch niet gedefinieerd is."	""	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#"	"NietDirectioneleRelatie"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#RelatieObject"	""	""
"CLASS"	"OSLO-Implementatieelement"	"AIMToestand"	"{9418C0E6-C48A-44df-ABF7-C6E3B7FF5FC4}"	""	""	""	""	"AIM Toestand"	"Voegt een atribuut toe aan de subklasse die overerft van de abstracte waarmee die een moment in de levenscyclus van het object aangeeft."	""	"AIM Toestand"	"Voegt een atribuut toe aan de subklasse die overerft van de abstracte waarmee die een moment in de levenscyclus van het object aangeeft."	""	""	""	""	""	""	""	""	"false"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#"	"AIMToestand"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
